episode,timestep,reward
700,933000,94.9067
702,936000,72.7809
704,939000,89.991
706,942000,85.9067
708,945000,91.7647
710,948000,95.6739
712,951000,87.2063
715,954000,-31.1539
717,957000,86.5612
719,960000,92.6321
722,963000,14.9122
724,966000,81.8981
726,969000,91.6397
728,972000,83.1438
730,975000,92.5935
732,978000,78.0426
734,981000,91.8406
737,984000,31.0183
739,987000,82.7106
741,990000,96.7123
743,993000,88.1629
745,996000,83.5955
747,999000,75.7727
749,1002000,98.6813
751,1005000,83.9902
753,1008000,89.4742
755,1011000,99.7864
757,1014000,105.5612
759,1017000,95.102
761,1020000,86.478
763,1023000,97.951
765,1026000,90.914
767,1029000,90.0009
770,1032000,-12.2517
772,1035000,91.5126
774,1038000,83.8144
776,1041000,96.2334
778,1044000,87.0324
780,1047000,92.4716
782,1050000,97.4752
784,1053000,94.0692
787,1056000,22.0786
790,1059000,37.5283
792,1062000,97.121
794,1065000,105.0567
796,1068000,108.7961
798,1071000,97.2713
800,1074000,93.5468
802,1077000,98.822
804,1080000,97.9406
806,1083000,104.4434
808,1086000,103.907
810,1089000,103.3388
812,1092000,96.4297
814,1095000,90.6926
816,1098000,36.985
819,1101000,45.1959
821,1104000,61.8088
823,1107000,95.0539
825,1110000,103.1451
827,1113000,39.3504
830,1116000,25.0609
832,1119000,47.1965
834,1122000,97.2826
837,1125000,-12.8899
839,1128000,97.418
841,1131000,115.7872
844,1134000,61.919
846,1137000,96.482
849,1140000,33.4265
852,1143000,-22.448
854,1146000,108.297
856,1149000,94.0003
858,1152000,109.3722
860,1155000,21.0711
862,1158000,99.5289
864,1161000,92.7784
867,1164000,25.8007
869,1167000,102.5588
871,1170000,95.3581
873,1173000,79.3699
876,1176000,45.9772
878,1179000,96.8613
880,1182000,98.1379
882,1185000,6.1506
884,1188000,85.7941
887,1191000,28.5406
890,1194000,38.7109
893,1197000,34.9666
895,1200000,86.2951
897,1203000,81.2261
899,1206000,99.8599
901,1209000,96.2073
904,1212000,23.1317
906,1215000,84.468
908,1218000,34.2311
910,1221000,84.6799
912,1224000,76.9656
914,1227000,89.4074
917,1230000,44.6658
920,1233000,29.5546
922,1236000,93.8218
924,1239000,80.068
928,1242000,-37.0835
930,1245000,101.8098
932,1248000,102.2619
935,1251000,15.1116
938,1254000,26.4782
941,1257000,45.1099
943,1260000,24.9869
946,1263000,-11.6231
948,1266000,90.5926
950,1269000,96.4098
952,1272000,97.4766
955,1275000,47.0459
957,1278000,8.3809
959,1281000,102.9699
961,1284000,111.6798
963,1287000,95.6419
968,1290000,-21.929
971,1293000,31.4742
974,1296000,35.758
976,1299000,101.3547
979,1302000,45.27
982,1305000,25.797
984,1308000,102.1336
986,1311000,-9.3836
989,1314000,47.3654
991,1317000,97.9909
993,1320000,105.6917
996,1323000,24.0887
999,1326000,29.1109
1001,1329000,4.7814
1003,1332000,100.0102
1005,1335000,80.6418
1008,1338000,17.996
1011,1341000,-22.6908
1014,1344000,23.2345
1020,1347000,-41.1133
1023,1350000,31.5936
1025,1353000,90.9762
1027,1356000,106.8412
1031,1359000,13.3408
1033,1362000,80.403
1036,1365000,18.5782
1038,1368000,0.075
1040,1371000,94.798
1043,1374000,23.0754
1047,1377000,-1.4647
1049,1380000,97.6288
1051,1383000,79.4468
1054,1386000,23.1835
1058,1389000,-18.8062
1060,1392000,94.5797
1062,1395000,89.0996
1064,1398000,92.0938
1067,1401000,19.3325
1069,1404000,30.3263
1071,1407000,104.571
1075,1410000,-7.2882
1078,1413000,18.5043
1083,1416000,-17.3124
1086,1419000,-27.6042
1089,1422000,18.1873
1092,1425000,18.8314
1094,1428000,100.1263
1096,1431000,104.4426
1098,1434000,21.9515
1100,1437000,32.4495
1103,1440000,47.6238
1105,1443000,17.9162
1107,1446000,91.2205
1109,1449000,84.9617
1112,1452000,19.0042
1114,1455000,89.6589
1117,1458000,32.161
1124,1461000,-49.3242
1127,1464000,29.3732
1129,1467000,44.5909
1131,1470000,92.4132
1134,1473000,35.8993
1137,1476000,28.9506
1140,1479000,37.9119
1145,1482000,-26.9625
1147,1485000,86.2156
1149,1488000,97.968
1151,1491000,89.4546
1154,1494000,34.3602
1156,1497000,100.0888
1158,1500000,96.3288
1160,1503000,85.1418
1162,1506000,106.6437
1164,1509000,98.6657
1166,1512000,102.5566
1169,1515000,-24.6656
1171,1518000,100.4507
1173,1521000,89.0059
1175,1524000,94.805
1177,1527000,99.366
1180,1530000,38.893
1182,1533000,97.6647
1186,1536000,-17.8872
1188,1539000,95.8623
1190,1542000,91.224
1192,1545000,79.6144
1194,1548000,100.1042
1196,1551000,75.0684
1198,1554000,90.7578
1201,1557000,-10.2272
1204,1560000,40.1533
1206,1563000,-9.0606
1208,1566000,91.5886
1211,1569000,17.2432
1216,1572000,-28.0764
1218,1575000,98.851
1220,1578000,84.9554
1222,1581000,103.1992
1224,1584000,88.962
1226,1587000,91.8082
1228,1590000,91.3461
1230,1593000,93.3172
1232,1596000,86.517
1234,1599000,96.9253
1236,1602000,80.3069
1240,1605000,-1.1562
1243,1608000,-21.2316
1246,1611000,30.0369
1249,1614000,-12.7151
1252,1617000,27.1986
1254,1620000,19.9946
1260,1623000,-35.9132
1263,1626000,-26.6311
1265,1629000,88.4063
1268,1632000,23.7946
1271,1635000,26.3675
1273,1638000,89.7475
1277,1641000,-5.2904
1279,1644000,84.6363
1281,1647000,89.3733
1283,1650000,78.0349
1285,1653000,93.5877
1288,1656000,16.7953
1291,1659000,13.8429
1295,1662000,-11.9764
1297,1665000,11.8844
1301,1668000,-8.7909
1304,1671000,39.2848
1307,1674000,-37.6847
1309,1677000,84.0955
1311,1680000,45.3815
1313,1683000,83.2351
1315,1686000,93.672
1317,1689000,84.1329
1321,1692000,6.5615
1323,1695000,32.7765
1327,1698000,-4.4731
1334,1701000,-47.4648
1336,1704000,84.742
1339,1707000,22.2604
1341,1710000,95.5618
1343,1713000,82.9201
1345,1716000,90.1294
1347,1719000,85.6521
1349,1722000,3.2347
1351,1725000,98.7268
1354,1728000,37.8913
1357,1731000,25.0978
1359,1734000,87.3592
1361,1737000,92.9334
1364,1740000,36.9401
1366,1743000,93.3061
1368,1746000,90.0104
1370,1749000,78.0327
1372,1752000,97.7064
1374,1755000,19.4383
1377,1758000,43.9141
1379,1761000,110.0093
1381,1764000,97.4078
1383,1767000,95.7428
1385,1770000,94.5937
1387,1773000,21.5602
1389,1776000,97.0593
1392,1779000,22.4493
1394,1782000,81.4277
1396,1785000,100.5004
1399,1788000,45.078
1401,1791000,10.9498
1404,1794000,43.21
1406,1797000,96.7107
1408,1800000,76.2416
1411,1803000,32.0379
1414,1806000,4.6991
1418,1809000,-56.0597
1420,1812000,100.5638
1422,1815000,97.0917
1424,1818000,90.6266
1426,1821000,107.534
1428,1824000,91.2644
1430,1827000,97.484
1432,1830000,99.33
1434,1833000,84.4523
1437,1836000,25.0675
1439,1839000,87.8303
1441,1842000,96.7031
1447,1845000,-35.9307
1451,1848000,-8.989
1453,1851000,85.9213
1455,1854000,91.205
