episode,timestep,reward
409,495000,37.9974
411,498000,35.0786
413,501000,17.4161
415,504000,43.9716
417,507000,55.3214
419,510000,-15.0132
421,513000,59.3916
423,516000,53.9367
425,519000,56.3041
428,522000,16.5303
431,525000,-30.956
433,528000,-10.331
436,531000,14.8769
438,534000,48.3278
440,537000,-16.7665
442,540000,12.8231
444,543000,61.4334
446,546000,75.2618
448,549000,78.306
450,552000,58.3974
452,555000,62.0062
454,558000,66.4654
457,561000,11.925
459,564000,62.3678
462,567000,19.7611
464,570000,73.4006
466,573000,75.9333
468,576000,68.3817
470,579000,55.9925
472,582000,57.5838
474,585000,57.6099
477,588000,25.3229
479,591000,89.1074
481,594000,70.5878
485,597000,-21.9689
488,600000,-30.575
490,603000,78.6365
492,606000,82.9201
494,609000,19.9855
496,612000,77.8305
499,615000,10.5734
504,618000,-56.4994
506,621000,90.6469
508,624000,-5.674
511,627000,49.4661
514,630000,-5.1012
517,633000,-15.6472
519,636000,98.7386
521,639000,94.2005
523,642000,86.6697
525,645000,91.116
527,648000,16.709
529,651000,98.108
531,654000,35.1889
533,657000,102.6023
535,660000,88.1111
538,663000,33.4018
541,666000,25.7924
543,669000,83.4819
545,672000,110.0437
547,675000,8.6293
549,678000,94.7844
551,681000,97.962
554,684000,61.063
556,687000,82.9675
559,690000,-47.0539
564,693000,-4.3727
566,696000,20.0663
568,699000,85.5497
571,702000,6.4116
573,705000,100.391
575,708000,95.4479
577,711000,95.0735
579,714000,105.1346
581,717000,115.458
583,720000,95.7058
585,723000,113.0647
587,726000,113.896
590,729000,-15.0525
592,732000,53.2452
595,735000,31.4217
598,738000,44.3374
600,741000,116.5284
604,744000,-5.9166
606,747000,105.3845
608,750000,108.0066
610,753000,113.2723
613,756000,72.7864
615,759000,116.8171
617,762000,132.417
620,765000,44.3629
622,768000,127.6921
626,771000,-32.1822
628,774000,139.9005
631,777000,3.1823
633,780000,131.8193
635,783000,139.8075
637,786000,146.007
639,789000,148.0323
641,792000,125.3441
643,795000,68.6729
648,798000,-14.2327
650,801000,52.358
653,804000,79.3745
655,807000,151.4204
657,810000,135.9979
659,813000,150.7928
661,816000,77.306
664,819000,76.9496
666,822000,134.0881
669,825000,12.2203
672,828000,57.3836
674,831000,137.0049
676,834000,129.1225
678,837000,157.6942
680,840000,135.9465
684,843000,38.7566
686,846000,135.9756
688,849000,146.1169
690,852000,20.3481
692,855000,147.5475
694,858000,158.1547
696,861000,147.0044
700,864000,53.7432
702,867000,146.9457
704,870000,160.2752
707,873000,-5.7134
709,876000,147.5827
711,879000,161.8815
714,882000,85.2582
717,885000,40.9109
720,888000,41.0803
722,891000,1.3691
724,894000,165.4748
727,897000,74.5483
729,900000,148.7579
731,903000,176.5173
734,906000,62.4309
736,909000,150.1803
739,912000,109.8751
741,915000,157.2995
743,918000,173.3956
746,921000,63.8909
749,924000,-12.0727
752,927000,69.1127
754,930000,148.2017
756,933000,161.4679
758,936000,151.2258
761,939000,81.2617
763,942000,162.5535
765,945000,142.3088
767,948000,117.2712
769,951000,144.8967
771,954000,144.0758
773,957000,152.727
775,960000,158.4548
777,963000,159.2061
779,966000,149.577
781,969000,159.189
783,972000,166.232
785,975000,164.567
787,978000,166.9263
789,981000,46.9773
791,984000,170.5507
794,987000,117.6031
796,990000,157.1747
798,993000,177.6432
801,996000,28.0863
803,999000,151.444
805,1002000,166.5666
807,1005000,189.6993
809,1008000,89.4274
811,1011000,73.0746
815,1014000,61.4944
817,1017000,67.0839
819,1020000,181.1082
821,1023000,187.4077
823,1026000,116.8768
825,1029000,192.3674
828,1032000,106.4793
830,1035000,184.8249
832,1038000,92.7041
834,1041000,192.8354
837,1044000,134.9351
839,1047000,196.3583
841,1050000,90.6029
843,1053000,163.6449
846,1056000,114.4718
849,1059000,85.4883
851,1062000,194.9135
853,1065000,164.7765
855,1068000,120.7021
857,1071000,186.657
859,1074000,76.7481
861,1077000,186.9048
864,1080000,123.4846
866,1083000,190.7888
868,1086000,197.1583
870,1089000,191.9842
872,1092000,179.8616
874,1095000,192.3757
876,1098000,203.3708
878,1101000,195.3567
880,1104000,196.7325
882,1107000,188.4449
884,1110000,113.2942
886,1113000,194.0619
888,1116000,180.4025
890,1119000,189.2764
892,1122000,185.4308
894,1125000,186.1736
896,1128000,96.3801
900,1131000,74.9294
902,1134000,187.7193
904,1137000,208.4729
906,1140000,193.4064
908,1143000,178.6179
910,1146000,88.6416
913,1149000,67.078
915,1152000,199.2602
917,1155000,194.8388
919,1158000,198.5403
922,1161000,120.91
924,1164000,214.6709
926,1167000,168.9724
929,1170000,57.445
931,1173000,197.0499
933,1176000,122.0656
935,1179000,189.7864
937,1182000,65.4657
939,1185000,198.2992
941,1188000,208.3717
943,1191000,203.861
945,1194000,190.4174
948,1197000,104.6331
950,1200000,174.9865
952,1203000,201.0572
954,1206000,209.6878
956,1209000,176.2871
958,1212000,111.8118
960,1215000,205.6979
962,1218000,198.7029
964,1221000,194.1666
966,1224000,196.9867
968,1227000,208.2923
970,1230000,197.3068
973,1233000,109.1037
975,1236000,192.7753
977,1239000,142.0371
981,1242000,43.0583
983,1245000,187.2893
985,1248000,199.9082
987,1251000,199.5186
989,1254000,217.0395
991,1257000,141.0686
993,1260000,225.1633
995,1263000,205.86
997,1266000,201.3993
1000,1269000,152.9694
1002,1272000,196.4556
1004,1275000,114.1026
1006,1278000,127.2562
1009,1281000,72.7088
1011,1284000,213.9811
1013,1287000,221.4422
1016,1290000,161.1345
1018,1293000,118.4767
1020,1296000,197.0937
1022,1299000,233.2936
1024,1302000,221.3897
1026,1305000,144.6694
1029,1308000,128.5384
1033,1311000,83.7228
1035,1314000,213.4965
1037,1317000,219.9471
1040,1320000,34.0145
1043,1323000,70.1484
1045,1326000,121.8176
1048,1329000,137.1752
1050,1332000,226.8397
1052,1335000,216.5305
1054,1338000,238.0416
1057,1341000,102.2183
1059,1344000,213.7577
1062,1347000,106.8444
1064,1350000,239.43
1066,1353000,234.4159
1068,1356000,238.3159
1071,1359000,109.1461
1073,1362000,229.6021
1075,1365000,204.9183
1077,1368000,224.5899
1079,1371000,230.3831
1081,1374000,236.7636
1083,1377000,231.0364
1085,1380000,221.3939
1087,1383000,226.6942
1089,1386000,237.9404
1091,1389000,218.215
1093,1392000,232.7917
1095,1395000,143.0155
1098,1398000,139.2278
1100,1401000,93.9862
1102,1404000,147.8416
1105,1407000,144.5515
1107,1410000,226.0802
1109,1413000,234.9172
1111,1416000,230.6596
1113,1419000,233.078
1115,1422000,219.6451
1117,1425000,129.9447
1119,1428000,241.6848
1122,1431000,120.1324
1124,1434000,222.4868
1126,1437000,164.6051
1128,1440000,214.1598
1130,1443000,229.4299
1135,1446000,43.2875
1137,1449000,233.2834
1139,1452000,222.1968
1141,1455000,226.2748
1143,1458000,241.4429
1145,1461000,233.0861
1147,1464000,233.8308
1149,1467000,171.612
1151,1470000,195.4336
1153,1473000,235.2174
1156,1476000,146.6672
1158,1479000,238.4652
1161,1482000,95.7017
1163,1485000,237.4687
1165,1488000,239.0106
1168,1491000,39.5568
1170,1494000,132.0719
1172,1497000,187.6445
1175,1500000,134.3274
1177,1503000,247.3022
1179,1506000,222.7464
1181,1509000,165.4139
1183,1512000,233.709
1187,1515000,43.909
1191,1518000,49.9973
1193,1521000,249.4161
1195,1524000,111.1643
1198,1527000,152.5843
1200,1530000,198.1897
1202,1533000,247.2589
1204,1536000,111.8074
1206,1539000,247.0514
1209,1542000,265.5855
1211,1545000,256.5198
1213,1548000,262.7656
1215,1551000,142.5409
1217,1554000,257.1406
1219,1557000,169.5419
1222,1560000,146.3317
1224,1563000,238.0985
1226,1566000,261.0573
1228,1569000,120.3645
1230,1572000,260.2572
1232,1575000,238.7466
1235,1578000,149.8736
1237,1581000,255.6871
1239,1584000,250.2943
1241,1587000,243.3662
1243,1590000,259.9667
1245,1593000,132.7317
1247,1596000,248.8973
1249,1599000,258.4535
1252,1602000,196.3017
1254,1605000,250.2101
1256,1608000,257.6813
1258,1611000,130.0526
1260,1614000,259.5374
1262,1617000,253.0775
1264,1620000,263.278
1266,1623000,260.6401
1268,1626000,261.8036
1270,1629000,259.4934
1272,1632000,266.1669
1274,1635000,246.4178
1277,1638000,184.9056
1279,1641000,249.3746
1281,1644000,251.7601
1283,1647000,168.4506
1285,1650000,161.4981
1288,1653000,159.8276
1290,1656000,248.4721
1292,1659000,143.8074
1295,1662000,199.2677
1297,1665000,119.6548
1300,1668000,178.2288
1302,1671000,244.6242
1304,1674000,261.1257
1306,1677000,236.4203
1308,1680000,243.9286
1310,1683000,258.7202
1312,1686000,184.9729
1314,1689000,264.3178
1316,1692000,178.7743
1318,1695000,251.1269
1320,1698000,244.8288
1322,1701000,245.3492
1324,1704000,182.7521
1326,1707000,232.1275
1329,1710000,159.4745
1331,1713000,228.8684
1333,1716000,246.1097
1335,1719000,207.285
1337,1722000,263.772
1339,1725000,247.9818
1341,1728000,247.6861
1343,1731000,245.0547
1345,1734000,246.5825
1348,1737000,135.7825
1350,1740000,122.7476
1352,1743000,276.2518
1355,1746000,271.2969
1357,1749000,253.2152
1360,1752000,155.5972
1362,1755000,261.5471
1364,1758000,261.758
1366,1761000,273.3423
1368,1764000,266.8223
1370,1767000,153.9988
1372,1770000,274.5041
1375,1773000,161.3374
1377,1776000,275.5465
1379,1779000,275.0256
1381,1782000,275.5822
1383,1785000,273.3522
1386,1788000,275.6716
1388,1791000,273.2995
1390,1794000,272.5893
1392,1797000,273.3416
1396,1800000,30.4771
1398,1803000,271.4661
1400,1806000,275.0682
1403,1809000,179.6357
1405,1812000,272.7094
1407,1815000,191.563
1409,1818000,275.8581
1411,1821000,272.6229
1413,1824000,272.553
1416,1827000,155.9218
1418,1830000,271.5305
1420,1833000,273.226
1422,1836000,264.6538
1424,1839000,267.8365
1426,1842000,276.27
1428,1845000,273.8502
1430,1848000,272.9369
1432,1851000,273.8662
1434,1854000,273.4261
1437,1857000,96.6388
1439,1860000,275.4295
1442,1863000,263.9202
1444,1866000,275.1649
1446,1869000,272.9678
1448,1872000,273.2109
1450,1875000,258.0875
1452,1878000,274.1287
1454,1881000,269.4065
1457,1884000,179.7056
1459,1887000,127.0659
1461,1890000,271.0399
1464,1893000,172.7766
1466,1896000,276.2255
1468,1899000,272.2588
1471,1902000,164.2146
1473,1905000,263.7631
1476,1908000,164.9112
1479,1911000,190.341
1481,1914000,270.7116
1483,1917000,171.8608
1485,1920000,263.4095
1487,1923000,265.3424
1489,1926000,274.7128
1492,1929000,193.4311
1494,1932000,277.1763
1496,1935000,269.8929
1498,1938000,277.1735
1500,1941000,266.4256
1502,1944000,177.2825
1504,1947000,275.2727
1506,1950000,263.3811
1508,1953000,275.008
1511,1956000,193.4509
1513,1959000,272.996
1516,1962000,180.1023
1518,1965000,272.611
1520,1968000,271.7856
1522,1971000,206.0913
1524,1974000,268.9728
1526,1977000,273.5427
1528,1980000,274.5321
1530,1983000,262.2792
1532,1986000,260.9115
1534,1989000,275.8586
1536,1992000,276.4242
1538,1995000,274.7874
1540,1998000,272.268
1542,2001000,278.6861
1544,2004000,277.0476
1546,2007000,281.5678
1548,2010000,279.3535
1551,2013000,279.3266
1553,2016000,278.6931
1555,2019000,219.8453
1557,2022000,280.272
1559,2025000,276.817
1561,2028000,215.7017
1564,2031000,212.339
1566,2034000,279.998
1568,2037000,216.6889
1570,2040000,280.5761
1572,2043000,276.5211
1574,2046000,277.9574
1576,2049000,278.2609
1578,2052000,281.0067
1581,2055000,211.1492
1583,2058000,166.524
1585,2061000,278.9595
1587,2064000,278.5235
1589,2067000,277.0471
1591,2070000,278.084
1594,2073000,281.9775
1596,2076000,278.8929
1598,2079000,277.7716
1600,2082000,279.6059
1602,2085000,279.7208
1604,2088000,280.2506
1606,2091000,277.9833
1608,2094000,280.0656
1611,2097000,190.8812
1613,2100000,282.2913
1615,2103000,282.6375
1617,2106000,282.495
1619,2109000,278.8521
1622,2112000,280.8058
1624,2115000,278.7404
1626,2118000,196.165
1628,2121000,209.7412
1631,2124000,205.5954
1633,2127000,176.3893
1635,2130000,281.3622
1637,2133000,279.2096
1639,2136000,277.8777
1641,2139000,223.4817
1643,2142000,281.3687
1646,2145000,274.7768
1648,2148000,279.7338
1650,2151000,281.2052
1652,2154000,276.0109
1654,2157000,282.3808
1656,2160000,280.8678
1658,2163000,281.7414
1660,2166000,281.4115
1663,2169000,277.7821
1665,2172000,282.2844
1667,2175000,281.1892
1669,2178000,276.6224
1671,2181000,278.6286
1673,2184000,280.9107
1675,2187000,276.0748
1677,2190000,265.2918
1679,2193000,275.4644
1682,2196000,173.2897
1684,2199000,277.5853
1687,2202000,190.3244
1689,2205000,280.0569
1691,2208000,279.4693
1693,2211000,280.9986
1696,2214000,213.4678
1698,2217000,210.4007
1700,2220000,282.1279
1702,2223000,279.7916
1705,2226000,281.3329
1707,2229000,282.5417
1709,2232000,280.2226
1711,2235000,281.6898
1713,2238000,282.3206
1715,2241000,278.4686
1717,2244000,280.4975
1719,2247000,277.7272
1722,2250000,280.4916
1724,2253000,213.2277
1726,2256000,285.1745
1728,2259000,287.4614
1731,2262000,283.2988
1734,2265000,175.3351
1737,2268000,182.6738
1739,2271000,283.5841
1741,2274000,285.4502
1743,2277000,282.9608
1746,2280000,284.9323
1748,2283000,179.9045
1751,2286000,285.175
1753,2289000,283.7143
1755,2292000,285.3998
1757,2295000,282.8923
1759,2298000,278.8712
1762,2301000,283.3904
1764,2304000,285.0007
1766,2307000,282.3217
1768,2310000,280.7933
1770,2313000,282.0333
1772,2316000,283.0867
1775,2319000,284.9329
1777,2322000,278.4575
1779,2325000,283.5763
1781,2328000,284.2003
1783,2331000,284.402
1786,2334000,284.2934
1788,2337000,285.2696
1790,2340000,284.7474
1792,2343000,285.7926
1795,2346000,283.444
1797,2349000,283.0799
1799,2352000,285.7547
1802,2355000,187.7279
1804,2358000,281.5657
1806,2361000,285.907
1809,2364000,186.7263
1811,2367000,282.0381
1814,2370000,284.49
1816,2373000,282.7364
1818,2376000,285.6632
1820,2379000,285.4468
1823,2382000,284.8049
1825,2385000,285.5768
1827,2388000,281.0039
1829,2391000,283.2625
1832,2394000,203.9706
1835,2397000,124.3285
1837,2400000,284.1737
1839,2403000,285.6993
1842,2406000,283.9386
1846,2409000,94.0792
1849,2412000,185.7602
1851,2415000,285.6895
1853,2418000,207.7895
1856,2421000,229.1231
1858,2424000,284.9494
1861,2427000,203.8236
1863,2430000,282.3882
1865,2433000,282.7103
1868,2436000,212.1741
1870,2439000,190.2954
1872,2442000,285.6026
1874,2445000,279.069
1877,2448000,285.2595
1879,2451000,283.5559
1882,2454000,151.7006
1884,2457000,283.079
1886,2460000,278.0867
1889,2463000,284.5035
1891,2466000,282.0216
1893,2469000,285.1181
1895,2472000,281.5591
1898,2475000,284.9411
1900,2478000,286.3322
1902,2481000,178.5514
1905,2484000,282.7068
1907,2487000,285.4819
1910,2490000,201.557
1912,2493000,285.8777
1914,2496000,281.7874
1917,2499000,286.2313
1919,2502000,284.7122
1921,2505000,289.3808
1924,2508000,160.0608
1927,2511000,283.8772
1929,2514000,191.6007
1932,2517000,140.6732
1935,2520000,284.9563
1937,2523000,214.1857
1939,2526000,285.0092
1942,2529000,286.981
1944,2532000,288.4307
1946,2535000,205.567
1949,2538000,283.4817
1951,2541000,285.4017
1953,2544000,286.4931
1956,2547000,287.0609
1958,2550000,288.1935
1960,2553000,191.5165
1963,2556000,285.2111
1966,2559000,188.3758
1968,2562000,287.3676
1970,2565000,286.2245
1973,2568000,187.6697
1976,2571000,286.4026
1979,2574000,127.2402
1981,2577000,285.2089
1983,2580000,287.8987
1986,2583000,286.0975
1988,2586000,290.1565
1990,2589000,286.2263
1993,2592000,284.1271
1995,2595000,288.211
1997,2598000,287.3773
2000,2601000,185.5675
2003,2604000,288.6822
2005,2607000,289.1903
2008,2610000,107.6512
2011,2613000,287.5722
2013,2616000,288.0768
2015,2619000,286.432
2017,2622000,282.9286
2020,2625000,287.5098
2023,2628000,196.9332
2025,2631000,284.876
2027,2634000,282.0661
2029,2637000,284.959
2032,2640000,285.2587
2034,2643000,289.724
2036,2646000,289.1967
2039,2649000,287.3365
2041,2652000,286.8893
2043,2655000,287.6852
2046,2658000,287.3159
2048,2661000,199.1419
2051,2664000,286.4261
2053,2667000,285.8836
2055,2670000,286.8331
2058,2673000,288.6701
2060,2676000,286.822
2063,2679000,192.3056
2065,2682000,284.6677
2067,2685000,284.8689
2070,2688000,285.4135
2072,2691000,287.793
2074,2694000,286.5142
2077,2697000,247.6436
2079,2700000,170.1591
2082,2703000,199.8074
2085,2706000,218.9192
2087,2709000,287.5657
2089,2712000,284.1426
2092,2715000,284.7644
2094,2718000,287.8143
2097,2721000,172.7728
2099,2724000,284.6208
2102,2727000,206.4056
2104,2730000,282.709
2107,2733000,287.1327
2110,2736000,194.3725
2113,2739000,94.8121
2116,2742000,188.8614
2119,2745000,187.9833
2121,2748000,283.2568
2125,2751000,141.7946
2127,2754000,282.2978
2130,2757000,178.4546
2133,2760000,201.8227
2135,2763000,283.528
2138,2766000,286.2627
2140,2769000,283.5291
2142,2772000,284.2236
2145,2775000,286.9786
2147,2778000,282.5849
2149,2781000,285.6185
2151,2784000,283.4427
2154,2787000,173.3155
2156,2790000,285.9152
2159,2793000,286.2313
2161,2796000,284.3682
2164,2799000,231.882
2166,2802000,283.9171
2168,2805000,286.831
2170,2808000,284.1471
2173,2811000,286.2534
2175,2814000,169.6415
2178,2817000,285.8582
2180,2820000,281.8103
2182,2823000,282.2401
2185,2826000,241.3997
2187,2829000,287.6385
2189,2832000,283.3027
2192,2835000,197.426
2194,2838000,281.1352
2196,2841000,285.0557
2199,2844000,282.9221
2202,2847000,194.8276
2204,2850000,286.3404
2206,2853000,194.8899
2209,2856000,284.7973
2211,2859000,284.684
2213,2862000,280.2871
2215,2865000,285.2602
2218,2868000,282.9144
2220,2871000,285.681
2222,2874000,281.8927
2225,2877000,202.9579
2227,2880000,289.4697
2230,2883000,246.0141
2232,2886000,284.1911
2234,2889000,286.7138
2236,2892000,286.4982
2239,2895000,284.8463
2241,2898000,283.796
2243,2901000,288.9765
2246,2904000,189.422
2249,2907000,288.1559
2251,2910000,284.3756
2255,2913000,123.1248
2257,2916000,286.1328
2260,2919000,172.6621
2262,2922000,286.3647
2265,2925000,283.8032
2267,2928000,230.7329
2269,2931000,284.7842
2273,2934000,142.6272
2275,2937000,287.3088
2277,2940000,286.0699
2280,2943000,284.8351
2282,2946000,222.4751
2285,2949000,119.0937
2287,2952000,287.2709
2290,2955000,285.385
2292,2958000,204.155
2294,2961000,285.1387
2297,2964000,287.1462
2299,2967000,283.5648
2301,2970000,285.5674
2304,2973000,285.7924
2306,2976000,284.4672
2308,2979000,284.6011
2311,2982000,288.9727
2313,2985000,282.3179
2316,2988000,199.9635
2318,2991000,284.8005
2320,2994000,286.6003
2323,2997000,287.5107
2326,3000000,185.3689
