episode,timestep,reward
8,800,-287.6409
18,1600,-132.9253
27,2400,-191.9502
36,3200,-252.8988
44,4000,-163.8158
53,4800,-162.4376
62,5600,-128.1723
71,6400,-128.0083
80,7200,-115.6211
89,8000,-134.1113
97,8800,-156.4858
106,9600,-123.1865
115,10400,-111.2801
125,11200,-103.8081
135,12000,-101.5853
144,12800,-127.103
153,13600,-112.3883
163,14400,-114.265
172,15200,-107.7549
180,16000,-120.8072
190,16800,-87.2557
199,17600,-109.3497
207,18400,-101.3625
215,19200,-90.8624
223,20000,-92.7175
232,20800,-98.3245
239,21600,-101.7678
247,22400,-73.483
253,23200,-58.5675
260,24000,-122.3057
265,24800,-162.1667
270,25600,-159.1985
275,26400,-176.0213
280,27200,-155.156
286,28000,-86.0888
294,28800,-105.5606
300,29600,-103.1235
303,30400,14.5715
310,31200,-107.8811
315,32000,-86.5208
321,32800,-36.7773
328,33600,-34.6056
330,34400,9.1788
336,35200,-40.9232
341,36000,-34.9147
346,36800,-3.0585
351,37600,-50.4116
355,38400,-4.8905
359,39200,-37.0493
363,40000,-55.6451
367,40800,-6.5578
371,41600,37.4367
376,42400,-0.9619
382,43200,-35.0667
387,44000,-48.2212
394,44800,-17.6802
400,45600,-22.9498
403,46400,87.3382
407,47200,-40.4592
413,48000,-16.8028
418,48800,0.8125
422,49600,-13.1928
427,50400,10.7865
432,51200,13.4388
435,52000,-124.6291
439,52800,8.5802
443,53600,-17.205
447,54400,14.0519
451,55200,24.8066
454,56000,22.6452
457,56800,49.2642
460,57600,-41.3023
464,58400,41.5125
466,59200,91.5545
468,60000,83.9711
472,60800,55.5575
474,61600,105.486
477,62400,73.9072
479,63200,49.0225
481,64000,101.0737
484,64800,16.7668
486,65600,55.0732
489,66400,80.9287
492,67200,72.0888
495,68000,54.0886
497,68800,137.8028
499,69600,89.0891
501,70400,126.1671
503,71200,102.651
505,72000,87.3532
507,72800,102.428
509,73600,110.7242
513,74400,55.4737
515,75200,96.3833
517,76000,49.8801
519,76800,139.7009
522,77600,98.224
524,78400,-24.7389
527,79200,77.9483
529,80000,113.0335
531,80800,89.7081
533,81600,27.8015
535,82400,113.5828
538,83200,82.7946
540,84000,149.017
542,84800,64.6385
544,85600,48.0081
546,86400,87.2746
548,87200,140.3259
550,88000,151.6041
552,88800,124.9988
555,89600,95.3573
557,90400,140.6887
559,91200,97.1884
562,92000,81.0448
564,92800,138.0267
566,93600,52.9266
568,94400,86.9696
570,95200,69.9493
573,96000,78.5649
576,96800,63.7734
579,97600,31.6806
581,98400,71.7989
583,99200,104.5529
585,100000,99.0925
587,100800,114.1581
589,101600,75.3044
593,102400,9.672
596,103200,30.3159
598,104000,54.3218
601,104800,45.5646
604,105600,34.5989
606,106400,111.4388
609,107200,56.1752
611,108000,47.7122
614,108800,82.1818
616,109600,23.9745
618,110400,134.7042
620,111200,70.6682
623,112000,90.2476
625,112800,59.2528
627,113600,107.1446
630,114400,87.9622
632,115200,114.2203
634,116000,129.8216
636,116800,61.9383
639,117600,114.4997
641,118400,78.8927
644,119200,56.6663
646,120000,133.4958
648,120800,56.8637
652,121600,69.0643
654,122400,77.2647
657,123200,97.6332
660,124000,38.0097
