episode,timestep,reward
271,345000,67.8231
273,348000,70.5297
275,351000,73.1916
277,354000,70.1048
279,357000,72.5183
281,360000,73.9873
283,363000,1.5492
285,366000,77.8359
287,369000,73.5194
289,372000,80.3558
291,375000,65.1236
294,378000,33.7807
296,381000,70.207
298,384000,82.6181
300,387000,85.0891
302,390000,81.6915
304,393000,68.344
307,396000,33.569
309,399000,75.4379
311,402000,2.4344
313,405000,83.0631
316,408000,-39.9025
318,411000,86.787
320,414000,87.7445
322,417000,82.016
324,420000,92.9209
326,423000,82.6608
328,426000,78.3348
331,429000,24.7875
333,432000,89.9311
335,435000,79.57
337,438000,92.1048
340,441000,39.4376
342,444000,96.5563
344,447000,91.0742
346,450000,83.4414
348,453000,85.9758
350,456000,89.5444
352,459000,83.8126
354,462000,81.0194
356,465000,77.6612
358,468000,84.9437
360,471000,77.574
362,474000,-34.8069
364,477000,9.8016
366,480000,84.3716
368,483000,82.5853
370,486000,74.7916
372,489000,84.5455
374,492000,83.3824
377,495000,40.0935
379,498000,97.1928
381,501000,86.874
383,504000,92.3035
385,507000,101.5807
387,510000,109.1289
389,513000,90.1353
391,516000,106.8559
393,519000,105.9592
395,522000,106.825
397,525000,104.6763
399,528000,112.2757
401,531000,113.2188
403,534000,106.9738
406,537000,34.7465
408,540000,108.3799
410,543000,108.7186
413,546000,34.6304
415,549000,110.2994
417,552000,113.7476
419,555000,111.7553
421,558000,106.6185
423,561000,110.82
426,564000,51.5352
429,567000,-14.2322
431,570000,113.6649
434,573000,49.0102
436,576000,118.0659
438,579000,119.0607
441,582000,49.0885
443,585000,121.317
445,588000,123.7522
447,591000,122.3385
449,594000,125.8754
451,597000,133.4444
453,600000,114.2993
455,603000,121.2975
457,606000,127.0502
459,609000,109.1774
461,612000,128.1475
465,615000,10.4476
467,618000,111.3614
469,621000,121.078
471,624000,109.0364
473,627000,120.4055
475,630000,117.7765
478,633000,41.8291
480,636000,117.245
482,639000,113.4619
484,642000,115.2453
486,645000,117.4522
489,648000,47.0207
491,651000,125.1338
493,654000,125.0256
495,657000,118.2812
497,660000,122.867
499,663000,119.6042
501,666000,132.023
503,669000,126.3854
505,672000,126.2139
507,675000,120.0649
509,678000,124.3132
511,681000,129.0135
514,684000,48.7424
516,687000,126.3217
518,690000,135.0977
520,693000,48.3904
522,696000,138.3574
524,699000,120.0337
526,702000,122.8391
528,705000,124.2543
530,708000,135.9508
532,711000,122.6332
534,714000,112.8544
537,717000,72.2827
539,720000,131.3761
541,723000,122.2007
544,726000,-21.6822
546,729000,131.7008
548,732000,132.0319
550,735000,128.9874
553,738000,51.7326
555,741000,124.8768
557,744000,142.0592
560,747000,82.9468
562,750000,131.348
564,753000,138.2352
566,756000,144.6737
568,759000,140.6953
570,762000,38.07
572,765000,79.6142
574,768000,149.8218
576,771000,120.9619
578,774000,129.9542
580,777000,136.0604
582,780000,149.3819
584,783000,127.518
587,786000,67.8648
589,789000,134.3468
592,792000,56.3306
594,795000,120.4991
596,798000,141.0719
598,801000,140.482
600,804000,142.1857
602,807000,132.0362
604,810000,140.8809
606,813000,147.818
608,816000,131.0908
610,819000,149.5837
612,822000,142.9578
614,825000,144.2924
616,828000,139.7122
618,831000,146.9397
621,834000,54.5785
624,837000,66.8249
626,840000,122.4788
628,843000,141.5732
630,846000,63.9684
632,849000,146.8863
634,852000,125.3556
636,855000,137.65
638,858000,147.6383
640,861000,59.9904
643,864000,70.1749
645,867000,139.7608
647,870000,133.6072
649,873000,154.1783
651,876000,146.0741
653,879000,53.6016
655,882000,134.0925
657,885000,140.2692
660,888000,81.9931
662,891000,155.2102
665,894000,72.7533
667,897000,69.3628
669,900000,147.9522
672,903000,56.8255
674,906000,2.5591
676,909000,154.1173
678,912000,135.5545
681,915000,86.475
683,918000,140.0609
685,921000,150.726
688,924000,49.1777
690,927000,149.2602
692,930000,131.5524
694,933000,67.8968
696,936000,157.663
698,939000,129.2262
700,942000,134.6992
702,945000,142.1616
704,948000,144.6253
706,951000,140.1093
708,954000,142.366
712,957000,17.6909
714,960000,141.969
718,963000,21.9154
720,966000,144.265
722,969000,137.5072
724,972000,154.949
726,975000,130.4927
728,978000,134.7687
730,981000,134.4957
732,984000,133.5039
734,987000,132.9176
736,990000,136.2365
738,993000,136.3496
740,996000,146.9576
742,999000,63.8008
744,1002000,148.3043
747,1005000,68.0062
749,1008000,147.8986
751,1011000,157.3064
753,1014000,159.2286
755,1017000,159.2902
758,1020000,49.897
760,1023000,139.4281
762,1026000,153.1438
764,1029000,159.924
766,1032000,136.7893
768,1035000,161.6756
770,1038000,162.5214
772,1041000,162.545
774,1044000,44.8695
776,1047000,164.6669
778,1050000,158.8544
780,1053000,153.9976
782,1056000,163.5088
784,1059000,159.5152
786,1062000,149.5965
788,1065000,82.1958
790,1068000,165.8292
792,1071000,172.4022
794,1074000,172.5997
796,1077000,168.0288
798,1080000,168.0059
800,1083000,165.5574
802,1086000,141.2051
804,1089000,160.9813
806,1092000,161.2483
808,1095000,168.7436
810,1098000,145.3101
812,1101000,147.7749
814,1104000,164.7783
816,1107000,72.6171
819,1110000,78.0603
821,1113000,169.3251
823,1116000,157.4211
825,1119000,164.456
827,1122000,157.1392
830,1125000,81.0649
832,1128000,136.7471
834,1131000,151.4054
836,1134000,170.2152
838,1137000,151.9407
840,1140000,156.7283
843,1143000,62.6843
845,1146000,87.8764
848,1149000,76.0404
850,1152000,137.2658
852,1155000,159.0964
854,1158000,164.6156
856,1161000,167.3515
858,1164000,163.9663
860,1167000,148.8459
862,1170000,58.3699
864,1173000,156.2814
866,1176000,144.3808
868,1179000,149.4486
870,1182000,150.8531
873,1185000,69.823
876,1188000,93.7326
878,1191000,138.5008
881,1194000,5.3457
883,1197000,158.4646
885,1200000,79.7023
887,1203000,146.6427
889,1206000,146.1231
891,1209000,151.5039
893,1212000,151.0884
895,1215000,154.0361
897,1218000,157.6246
899,1221000,154.5681
903,1224000,-0.7669
905,1227000,153.8951
907,1230000,159.5552
909,1233000,125.1118
911,1236000,129.0566
913,1239000,156.0037
917,1242000,23.5233
919,1245000,157.3868
921,1248000,98.0763
923,1251000,157.3393
926,1254000,56.9591
928,1257000,157.5692
930,1260000,108.7324
933,1263000,67.44
936,1266000,75.3719
938,1269000,160.7811
941,1272000,69.7058
943,1275000,104.4827
946,1278000,77.3127
948,1281000,28.0775
951,1284000,83.5726
954,1287000,71.563
956,1290000,137.5865
958,1293000,164.5445
960,1296000,136.2513
962,1299000,112.8041
964,1302000,159.3339
966,1305000,160.2777
968,1308000,129.0437
970,1311000,42.9881
972,1314000,159.0814
974,1317000,141.2825
976,1320000,88.8983
978,1323000,153.2413
980,1326000,159.6152
982,1329000,167.3789
984,1332000,154.9778
986,1335000,168.6603
988,1338000,152.8923
991,1341000,71.1536
993,1344000,145.9516
996,1347000,71.118
998,1350000,153.4731
1000,1353000,153.9759
1002,1356000,64.4455
1004,1359000,160.8107
1006,1362000,162.2726
1008,1365000,157.1529
1010,1368000,155.8735
1013,1371000,71.1141
1015,1374000,163.5915
1019,1377000,20.0024
1021,1380000,167.2092
1024,1383000,61.8269
1026,1386000,153.2836
1028,1389000,156.7242
1030,1392000,54.1136
1033,1395000,64.3867
1035,1398000,142.0941
1037,1401000,169.5815
1039,1404000,152.6963
1041,1407000,164.4304
1043,1410000,157.504
1046,1413000,72.1001
1048,1416000,163.7938
1051,1419000,52.1553
1054,1422000,70.0995
1056,1425000,162.2871
1058,1428000,162.2698
1060,1431000,163.2767
1064,1434000,31.6705
1068,1437000,23.3062
1070,1440000,83.0133
1072,1443000,162.4238
1075,1446000,70.268
1078,1449000,27.5999
1082,1452000,-37.1958
1084,1455000,165.7551
1092,1458000,-32.5245
1095,1461000,-14.1233
1102,1464000,-43.3263
1107,1467000,-0.8224
1110,1470000,23.2443
1113,1473000,30.9597
1115,1476000,164.634
1118,1479000,11.8505
1121,1482000,97.1443
1124,1485000,-27.5491
1126,1488000,157.7186
1128,1491000,164.1302
1131,1494000,80.1128
1133,1497000,162.5973
1136,1500000,77.2569
1138,1503000,123.3212
1140,1506000,177.5186
1142,1509000,177.9909
1144,1512000,109.8926
1147,1515000,89.9718
1149,1518000,176.4502
1151,1521000,170.1514
1153,1524000,182.0795
1155,1527000,172.9526
1158,1530000,76.026
1161,1533000,27.7336
1163,1536000,175.6896
1165,1539000,44.1118
1167,1542000,174.5947
1170,1545000,128.9067
1174,1548000,16.0597
1176,1551000,72.7856
1178,1554000,180.499
1180,1557000,185.2793
1182,1560000,89.9464
1185,1563000,56.7348
1187,1566000,142.0351
1192,1569000,15.3641
1195,1572000,77.8898
1198,1575000,39.3158
1201,1578000,79.065
1203,1581000,120.2651
1205,1584000,177.4819
1207,1587000,177.9064
1210,1590000,-9.0191
1215,1593000,16.6292
1217,1596000,169.7364
1219,1599000,71.3504
1221,1602000,171.7322
1224,1605000,104.2069
1226,1608000,178.3047
1229,1611000,109.5232
1231,1614000,53.4995
1233,1617000,178.2999
1236,1620000,122.2882
1238,1623000,178.8736
1240,1626000,180.4228
1242,1629000,180.9123
1244,1632000,171.8488
1246,1635000,181.6889
1248,1638000,103.0885
1251,1641000,55.6441
1253,1644000,181.5165
1255,1647000,98.9972
1257,1650000,175.1453
1259,1653000,174.8901
1261,1656000,75.2593
1263,1659000,177.4478
1265,1662000,185.7944
1267,1665000,182.2909
1269,1668000,177.6191
1272,1671000,83.2081
1275,1674000,52.8242
1277,1677000,176.4791
1279,1680000,178.289
1282,1683000,61.5862
1284,1686000,184.0057
1286,1689000,72.34
1288,1692000,175.561
1290,1695000,171.3811
1292,1698000,179.9698
1294,1701000,180.3478
1297,1704000,103.6733
1299,1707000,172.5392
1301,1710000,172.4049
1304,1713000,81.9451
1306,1716000,167.5216
1308,1719000,176.1385
1310,1722000,173.9656
1312,1725000,-0.343
1315,1728000,84.5353
1318,1731000,77.0126
1321,1734000,107.4345
1324,1737000,20.4672
1327,1740000,83.2884
1330,1743000,55.4154
1332,1746000,160.3404
1334,1749000,178.3918
1336,1752000,179.0737
1339,1755000,105.1433
1341,1758000,178.8455
1343,1761000,172.5844
1345,1764000,173.7019
1347,1767000,74.564
1349,1770000,181.5388
1351,1773000,178.9972
1353,1776000,184.67
1355,1779000,102.309
1359,1782000,38.5024
1361,1785000,177.0771
1364,1788000,131.7502
1366,1791000,186.0321
1368,1794000,83.1593
1370,1797000,112.1994
1372,1800000,177.3478
1375,1803000,104.7314
1377,1806000,180.0093
1379,1809000,80.6085
1381,1812000,183.5729
1384,1815000,75.4902
1386,1818000,181.9799
1388,1821000,180.7706
1390,1824000,105.248
1392,1827000,103.5468
1395,1830000,97.83
1398,1833000,101.2657
1400,1836000,94.6627
1403,1839000,112.8653
1405,1842000,74.6573
1407,1845000,171.364
1409,1848000,175.5471
1411,1851000,183.2142
1413,1854000,96.8615
1415,1857000,178.0096
1417,1860000,183.7573
1420,1863000,96.2197
1423,1866000,109.3677
1426,1869000,27.7507
1428,1872000,112.4775
1430,1875000,184.1964
1433,1878000,28.4554
1435,1881000,116.5048
1437,1884000,179.7178
1440,1887000,109.9045
1442,1890000,89.277
1446,1893000,81.417
1448,1896000,188.9576
1450,1899000,183.5912
1452,1902000,192.87
1454,1905000,58.8561
1457,1908000,90.9015
1460,1911000,115.5786
1462,1914000,177.6556
1465,1917000,-15.0682
1467,1920000,112.638
1469,1923000,184.0842
1471,1926000,184.8393
1476,1929000,11.2975
1479,1932000,111.5371
1481,1935000,178.9325
1484,1938000,30.7782
1487,1941000,81.2814
1489,1944000,190.5447
1491,1947000,100.5423
1493,1950000,177.424
1495,1953000,183.7501
1497,1956000,183.3478
1500,1959000,45.866
1503,1962000,107.995
1505,1965000,176.0441
1507,1968000,176.2278
1509,1971000,177.5883
1512,1974000,97.3141
1514,1977000,176.6394
1516,1980000,177.5206
1518,1983000,116.6879
1520,1986000,185.7108
1522,1989000,166.2174
1524,1992000,174.901
1526,1995000,187.7163
1528,1998000,178.8522
1530,2001000,181.3085
1532,2004000,185.283
1534,2007000,188.5686
1536,2010000,186.985
1538,2013000,193.9798
1540,2016000,179.4472
1542,2019000,189.6983
1544,2022000,194.2133
1546,2025000,187.0985
1548,2028000,187.9163
1550,2031000,188.8927
1552,2034000,191.8206
1554,2037000,70.8948
1556,2040000,144.9003
1558,2043000,188.8192
1561,2046000,133.7971
1563,2049000,189.4
1565,2052000,185.371
1567,2055000,103.628
1569,2058000,197.9024
1572,2061000,55.2002
1574,2064000,186.112
1577,2067000,53.4025
1579,2070000,124.7595
1581,2073000,185.3899
1585,2076000,80.2193
1587,2079000,91.9515
1589,2082000,121.5887
1591,2085000,184.1465
1594,2088000,88.4047
1596,2091000,181.1381
1598,2094000,110.0462
1600,2097000,190.0603
1602,2100000,188.3209
1604,2103000,187.9439
1606,2106000,188.6308
1609,2109000,128.4354
1611,2112000,70.2983
1613,2115000,191.9864
1615,2118000,188.2788
1617,2121000,110.3002
1619,2124000,184.47
1621,2127000,197.3625
1623,2130000,187.3486
1625,2133000,182.8012
1627,2136000,185.9744
1629,2139000,186.3609
1631,2142000,189.3
1633,2145000,185.0268
1636,2148000,83.9647
1638,2151000,119.5104
1641,2154000,51.5279
1643,2157000,190.4076
1645,2160000,169.331
1647,2163000,186.9457
1650,2166000,131.5478
1652,2169000,130.4935
1654,2172000,181.5519
1656,2175000,187.987
1658,2178000,176.2208
1660,2181000,184.9931
1663,2184000,44.6557
1665,2187000,187.3831
1667,2190000,184.7884
1669,2193000,179.5545
1672,2196000,30.4881
1674,2199000,123.7588
1676,2202000,198.1326
1680,2205000,55.0475
1682,2208000,187.0252
1684,2211000,184.1661
1686,2214000,41.6466
1688,2217000,185.1108
1690,2220000,198.7293
1693,2223000,85.9604
1695,2226000,189.6136
1697,2229000,57.1822
1700,2232000,112.1308
1702,2235000,117.4306
1704,2238000,187.7797
1708,2241000,54.9053
1710,2244000,193.9944
1712,2247000,189.8082
1714,2250000,115.0805
1716,2253000,193.235
1718,2256000,189.06
1720,2259000,140.7401
1722,2262000,173.0145
1724,2265000,191.6904
1726,2268000,98.5163
1728,2271000,195.0953
1731,2274000,125.8536
1733,2277000,198.1401
1735,2280000,196.0608
1738,2283000,91.4793
1740,2286000,201.4334
1742,2289000,190.1659
1744,2292000,194.5103
1746,2295000,198.8885
1748,2298000,185.8068
1750,2301000,196.1593
1752,2304000,192.782
1754,2307000,200.1172
1756,2310000,183.5855
1758,2313000,178.7612
1760,2316000,194.9638
1762,2319000,130.1782
1764,2322000,112.6847
1766,2325000,183.7147
1769,2328000,127.8372
1771,2331000,195.6647
1773,2334000,191.5458
1775,2337000,186.294
1777,2340000,63.664
1780,2343000,134.2014
1783,2346000,49.4975
1785,2349000,197.3159
1787,2352000,182.3235
1790,2355000,86.177
1792,2358000,197.9609
1795,2361000,53.0568
1797,2364000,116.9998
1799,2367000,203.0503
1801,2370000,192.7557
1804,2373000,95.9159
1806,2376000,194.2811
1808,2379000,203.1132
1810,2382000,197.6552
1812,2385000,201.041
1814,2388000,199.876
1816,2391000,193.4089
1819,2394000,109.725
1821,2397000,194.7247
1823,2400000,201.1132
1825,2403000,123.7423
1828,2406000,25.9607
1831,2409000,92.2277
1834,2412000,98.6062
1837,2415000,130.9485
1839,2418000,100.1835
1842,2421000,100.758
1844,2424000,196.208
1846,2427000,199.6173
1849,2430000,111.4031
1851,2433000,131.2868
1853,2436000,120.658
1857,2439000,35.0006
1859,2442000,194.8239
1861,2445000,94.6655
1863,2448000,202.9264
1865,2451000,116.2529
1867,2454000,198.4851
1869,2457000,192.5463
1871,2460000,203.5942
1874,2463000,148.0162
1876,2466000,137.182
1879,2469000,82.1219
1881,2472000,124.7998
1883,2475000,204.5691
1885,2478000,101.4531
1887,2481000,197.8311
1889,2484000,202.947
1892,2487000,105.6848
1894,2490000,57.331
1897,2493000,123.5271
1899,2496000,196.0237
1901,2499000,101.0702
1903,2502000,99.2083
1905,2505000,210.3521
1908,2508000,122.7163
1910,2511000,207.7573
1913,2514000,80.605
1916,2517000,66.7697
1918,2520000,201.9098
1920,2523000,127.2378
1924,2526000,69.1608
1926,2529000,91.4289
1928,2532000,206.8656
1931,2535000,124.1802
1934,2538000,113.063
1936,2541000,205.8222
1939,2544000,61.3184
1942,2547000,31.1039
1944,2550000,203.8528
1946,2553000,188.0713
1949,2556000,112.9366
1951,2559000,111.5457
1955,2562000,81.6149
1957,2565000,70.0649
1959,2568000,189.9562
1962,2571000,124.6795
1964,2574000,206.1586
1966,2577000,136.056
1968,2580000,126.3251
1970,2583000,209.8569
1972,2586000,134.7428
1976,2589000,40.4294
1978,2592000,212.31
1980,2595000,208.3248
1982,2598000,201.4274
1984,2601000,123.7442
1986,2604000,209.0584
1988,2607000,190.4314
1990,2610000,200.5233
1992,2613000,199.6853
1994,2616000,198.0372
1996,2619000,121.3598
1998,2622000,204.5694
2001,2625000,20.0741
2003,2628000,206.3961
2005,2631000,207.6084
2007,2634000,203.9077
2010,2637000,126.5365
2012,2640000,123.9007
2015,2643000,103.802
2017,2646000,199.3762
2020,2649000,85.7619
2022,2652000,205.0963
2024,2655000,196.5505
2026,2658000,208.2717
2028,2661000,208.178
2031,2664000,47.9269
2033,2667000,213.3064
2035,2670000,203.7205
2037,2673000,129.7456
2039,2676000,207.5487
2041,2679000,201.0075
2043,2682000,201.1218
2046,2685000,89.167
2048,2688000,107.3695
2051,2691000,114.8541
2053,2694000,128.1116
2057,2697000,3.5044
2059,2700000,211.3919
2062,2703000,130.9675
2064,2706000,85.6377
2066,2709000,201.712
2069,2712000,109.3351
2071,2715000,198.3532
2073,2718000,201.5585
2075,2721000,205.6866
2077,2724000,140.0385
2082,2727000,-17.2294
2086,2730000,53.7548
2090,2733000,58.0349
2092,2736000,132.2001
2094,2739000,199.9797
2097,2742000,85.1259
2099,2745000,203.609
2101,2748000,103.3887
2103,2751000,204.0995
2105,2754000,203.7704
2109,2757000,46.9121
2111,2760000,121.284
2114,2763000,98.0517
2116,2766000,138.2475
2118,2769000,207.6416
2120,2772000,208.3105
2122,2775000,203.6191
2124,2778000,201.1306
2126,2781000,211.6514
2129,2784000,61.9543
2132,2787000,120.498
2136,2790000,29.9822
2139,2793000,74.9117
2142,2796000,110.4844
2144,2799000,114.2898
2146,2802000,130.5767
2148,2805000,108.4469
2150,2808000,193.899
2153,2811000,126.4411
2155,2814000,200.6136
2157,2817000,138.0268
2159,2820000,200.6933
2161,2823000,203.1147
2165,2826000,43.9531
2169,2829000,51.9781
2171,2832000,97.1161
2173,2835000,196.8062
2175,2838000,139.7345
2177,2841000,201.0573
2179,2844000,203.8011
2181,2847000,120.3413
2183,2850000,206.5742
2185,2853000,205.1558
2187,2856000,200.6954
2189,2859000,204.9815
2192,2862000,128.7424
2194,2865000,204.9627
2196,2868000,195.1908
2199,2871000,110.4598
2201,2874000,140.6767
2203,2877000,199.3195
2205,2880000,70.3981
2207,2883000,142.8213
2211,2886000,84.9265
2213,2889000,82.2211
2215,2892000,208.1749
2218,2895000,100.9508
2220,2898000,195.6313
2223,2901000,139.7589
2225,2904000,206.1785
2227,2907000,191.2367
2229,2910000,203.6424
2231,2913000,202.286
2233,2916000,96.1892
2236,2919000,102.9907
2238,2922000,206.2944
2240,2925000,203.5102
2243,2928000,124.834
2245,2931000,99.5547
2248,2934000,100.2443
2250,2937000,204.1814
2252,2940000,204.831
2254,2943000,207.7305
2260,2946000,5.1677
2262,2949000,203.4249
2264,2952000,88.777
2268,2955000,71.8981
2270,2958000,206.245
2273,2961000,0.6926
2276,2964000,102.6459
2280,2967000,83.1408
2282,2970000,202.6417
2284,2973000,202.7188
2288,2976000,-16.5461
2290,2979000,205.142
2292,2982000,129.7284
2294,2985000,208.2802
2296,2988000,208.0869
2298,2991000,207.049
2300,2994000,206.6189
2302,2997000,127.5569
2305,3000000,147.2201
