episode,timestep,reward
2135,259200,-29.2594
2140,260000,23.4746
2148,260800,-53.433
2158,261600,-68.1059
2165,262400,-41.2361
2171,263200,-21.3763
2178,264000,-27.5697
2185,264800,-216.8553
2192,265600,-89.3547
2198,266400,-99.6682
2204,267200,-100.3661
2213,268000,-118.9119
2220,268800,-24.5255
2228,269600,-47.9715
2234,270400,-10.66
2242,271200,-54.8396
2248,272000,-69.4202
2253,272800,66.0452
2258,273600,-4.1985
2266,274400,-283.4836
2274,275200,-233.2276
2282,276000,-271.4396
2289,276800,-137.6606
2295,277600,-40.5866
2302,278400,-54.404
2310,279200,-216.6903
2319,280000,-125.2374
2328,280800,-257.1436
2336,281600,-187.6383
2344,282400,-149.8709
2352,283200,-113.8803
2358,284000,-174.5012
2367,284800,-136.6824
2374,285600,-63.5198
2382,286400,-67.5021
2390,287200,-95.2358
2396,288000,-36.9348
2404,288800,-60.233
2410,289600,-22.9694
2419,290400,-88.0653
2426,291200,-55.9562
2432,292000,0.3584
2441,292800,-60.6569
2447,293600,-198.7622
2452,294400,-43.2188
2458,295200,-70.0588
2462,296000,-60.5629
2469,296800,-103.359
2474,297600,-14.8247
2481,298400,-91.3169
2488,299200,-127.5099
2494,300000,-90.2049
2497,300800,102.4912
2505,301600,-152.618
2513,302400,-117.9534
2520,303200,-151.8883
2527,304000,-97.5208
2533,304800,-37.6549
2540,305600,-33.4603
2546,306400,-35.8331
2551,307200,-51.835
2558,308000,-41.4859
2564,308800,-12.5828
2571,309600,-59.4047
2579,310400,-118.4722
2586,311200,-30.5501
2592,312000,29.2818
2601,312800,-114.9314
2607,313600,-36.8862
2613,314400,-56.2387
2621,315200,-112.5061
2627,316000,-4.4991
2632,316800,-79.7086
2639,317600,-26.2157
2647,318400,-70.9634
2656,319200,-70.6144
2661,320000,-71.8031
2669,320800,-25.968
2674,321600,-34.0103
2679,322400,-2.7007
2683,323200,47.5858
2691,324000,-110.3353
2698,324800,-58.4301
2706,325600,-65.7764
2709,326400,40.3886
2715,327200,5.3708
2724,328000,-62.6971
2728,328800,24.7264
2733,329600,-72.2117
2741,330400,-69.7122
2749,331200,-31.9499
2756,332000,-42.982
2764,332800,-48.2543
2768,333600,26.399
2773,334400,1.5009
2778,335200,-17.9472
2784,336000,-35.7864
2791,336800,-48.6731
2800,337600,-49.4371
2809,338400,-60.8705
2819,339200,-53.1255
2828,340000,-26.3363
2836,340800,-23.4336
2841,341600,-23.1846
2851,342400,-52.2389
2860,343200,-24.3689
2867,344000,-44.3086
2876,344800,-42.3709
2885,345600,-45.2887
2892,346400,-41.3022
2900,347200,-16.4808
2904,348000,-51.3786
2913,348800,4.9712
2919,349600,-92.5194
2926,350400,-53.0358
2932,351200,-28.2574
2939,352000,13.2522
2946,352800,-35.5641
2952,353600,-82.0529
2960,354400,-47.0983
2964,355200,92.2059
2972,356000,-33.0042
2980,356800,-26.7672
2988,357600,-14.9767
2996,358400,-32.5644
3002,359200,32.2704
3007,360000,-75.197
3015,360800,-53.1085
3022,361600,-33.0813
3028,362400,-12.0729
3037,363200,-39.4118
3043,364000,7.992
3051,364800,-38.0278
3056,365600,-16.1814
3062,366400,4.5144
3071,367200,-80.0724
3081,368000,-54.5837
3090,368800,-74.4252
3100,369600,-66.8649
3106,370400,-24.1565
3116,371200,-48.9726
3126,372000,-69.0064
3132,372800,-112.6108
3142,373600,-96.9557
3148,374400,-25.8195
3156,375200,-61.7733
3164,376000,-68.8639
3173,376800,-76.1504
3181,377600,-42.3446
3188,378400,-22.9855
3196,379200,-65.6309
3205,380000,-38.8458
3215,380800,-33.262
3223,381600,-66.5622
3232,382400,-74.9584
3237,383200,9.9208
3244,384000,-53.881
3252,384800,-187.2933
3262,385600,-179.6591
3273,386400,-140.5941
3284,387200,-167.76
3294,388000,-144.8773
3304,388800,-78.6645
3315,389600,-81.0295
3325,390400,-126.9206
3333,391200,-39.203
3343,392000,-69.1071
3352,392800,-99.8411
3360,393600,-110.0389
3369,394400,-58.68
3379,395200,-84.2008
3388,396000,-75.3203
3396,396800,-54.7893
3404,397600,-44.1363
3413,398400,-53.8336
3422,399200,-65.5555
3429,400000,-42.8026
3435,400800,-60.0965
3442,401600,-35.2534
3451,402400,-45.5127
3458,403200,-18.3565
3464,404000,-14.376
3470,404800,26.7289
3478,405600,-55.1571
3486,406400,-51.2109
3494,407200,-25.3965
3501,408000,-7.8901
3508,408800,-47.0773
3515,409600,4.312
3523,410400,-1.4969
3530,411200,-8.5522
3538,412000,-45.6025
3547,412800,-77.5761
3556,413600,-25.2002
3565,414400,-68.2669
3573,415200,-55.0663
3582,416000,-20.4863
3588,416800,29.3015
3596,417600,-28.0931
3601,418400,-19.4291
3609,419200,-16.8122
3617,420000,-28.6012
3625,420800,-42.3343
3631,421600,-22.8991
3637,422400,1.9598
3644,423200,-19.1264
3652,424000,-28.3456
3659,424800,-36.9428
3666,425600,-44.7999
3672,426400,-38.8608
3679,427200,-25.5555
3684,428000,1.7051
3689,428800,12.8485
3696,429600,-13.1147
3701,430400,-4.651
3708,431200,-22.4502
3717,432000,-31.2362
3724,432800,-19.8691
3731,433600,-10.0951
3739,434400,-27.986
3746,435200,-26.9433
3752,436000,-53.5688
3757,436800,7.451
3761,437600,-8.049
3770,438400,-68.1159
3777,439200,-98.046
3785,440000,-13.4822
3792,440800,-27.3509
3797,441600,17.0313
3806,442400,-62.1196
3814,443200,-26.4268
3822,444000,-63.8237
3828,444800,4.3042
3831,445600,17.5626
3839,446400,-19.8383
3847,447200,-12.8702
3853,448000,-2.202
3861,448800,-40.9256
3866,449600,-35.5155
3871,450400,-2.6316
3877,451200,-34.1681
3884,452000,-128.5186
3891,452800,-121.7795
3897,453600,-56.3445
3904,454400,-22.088
3912,455200,-42.2321
3919,456000,-50.8515
3928,456800,-47.0136
3935,457600,-58.7549
3941,458400,-41.5135
3947,459200,27.3191
3953,460000,-105.5297
3961,460800,-118.1869
3964,461600,38.3403
3971,462400,-24.4573
3980,463200,-39.8309
3987,464000,-96.0948
3993,464800,-49.0253
3999,465600,-53.496
4006,466400,11.4051
4011,467200,16.9613
4018,468000,-43.5434
4024,468800,-69.8761
4030,469600,-53.2253
4034,470400,73.9089
4038,471200,31.7141
4045,472000,-46.6604
4049,472800,-36.2808
4057,473600,-75.8346
4064,474400,-64.4659
4072,475200,-83.9121
4078,476000,-50.7459
4082,476800,-0.2344
4088,477600,-26.1351
4096,478400,-55.3951
4104,479200,-102.3678
4113,480000,-61.0555
4121,480800,-59.5713
4129,481600,-99.378
4134,482400,-120.9641
4142,483200,-116.1105
4150,484000,-50.2345
4158,484800,-63.5649
4166,485600,-63.664
4174,486400,-68.487
4182,487200,-33.6671
4190,488000,-63.9364
4198,488800,-103.9773
4206,489600,-41.7099
4214,490400,-55.3761
4222,491200,-75.2253
4230,492000,-77.7242
4234,492800,-21.0835
4242,493600,-44.7124
4247,494400,-28.3201
4255,495200,-60.1964
4259,496000,-5.9478
4269,496800,-85.617
4277,497600,-63.052
4279,498400,58.7368
4287,499200,-44.067
4291,500000,-87.9091
4297,500800,46.4382
4306,501600,-37.0024
4311,502400,-24.0642
4318,503200,-41.9269
4324,504000,-14.5896
4329,504800,-96.612
4335,505600,-38.4053
4339,506400,-69.419
4345,507200,-55.844
4349,508000,-35.9988
4356,508800,-11.6907
4364,509600,-35.0987
4371,510400,-29.4938
4374,511200,44.9505
4382,512000,-57.8803
4391,512800,-34.0425
4399,513600,-25.5964
4407,514400,-18.8307
4414,515200,-38.8619
4422,516000,-45.7043
4430,516800,-30.3613
4436,517600,2.0544
4442,518400,27.7149
4450,519200,-43.9293
4457,520000,-101.2911
4466,520800,-39.0345
4474,521600,-53.9758
4483,522400,-53.9147
4492,523200,-64.5448
4500,524000,-48.5121
4510,524800,-57.0061
4517,525600,-14.6854
4526,526400,-64.9943
4534,527200,-65.0312
4542,528000,-56.6254
4551,528800,-40.5562
4557,529600,-30.8461
4565,530400,-61.0127
4573,531200,-14.5062
4581,532000,-50.5481
4589,532800,-22.1882
4598,533600,-19.013
4608,534400,-59.725
4616,535200,-24.0184
4624,536000,-28.6727
4633,536800,-46.9591
4642,537600,-38.0124
4651,538400,-22.4782
4658,539200,-14.7739
4665,540000,-26.3059
4674,540800,-19.1545
4683,541600,-6.5448
4692,542400,-25.9967
4698,543200,-0.9461
4707,544000,-34.5202
4713,544800,-32.3169
4719,545600,-6.9927
4726,546400,57.3023
4734,547200,-37.1
4743,548000,-23.8311
4750,548800,-13.8229
4759,549600,-33.2845
4766,550400,1.5998
4774,551200,-44.6542
4782,552000,-30.6769
4790,552800,-54.4359
4798,553600,-52.4479
4807,554400,-30.899
4815,555200,-25.6961
4823,556000,-27.952
4830,556800,5.0492
4838,557600,-47.8178
4846,558400,-46.9945
4854,559200,-45.7341
4863,560000,-39.0693
4870,560800,-79.0388
4876,561600,-10.6418
4885,562400,-34.5589
4892,563200,-36.966
4897,564000,-34.997
4905,564800,-18.3069
4910,565600,15.3094
4917,566400,-29.0276
4922,567200,-44.2031
4930,568000,-25.7893
4934,568800,-18.8445
4942,569600,-47.8411
4948,570400,24.1942
4956,571200,-71.5733
4966,572000,-27.6163
4973,572800,-52.1573
4982,573600,-29.3926
4988,574400,13.716
4993,575200,72.1617
5002,576000,-76.1085
5011,576800,-29.2669
5020,577600,-18.7953
5028,578400,-39.614
5036,579200,-66.7898
5042,580000,63.386
5051,580800,-12.535
5060,581600,-14.3726
5069,582400,4.3028
5077,583200,-16.7359
5086,584000,-14.0069
5095,584800,-30.9062
5104,585600,-25.379
5110,586400,-14.7686
5119,587200,-25.0139
5127,588000,-18.0308
5135,588800,-10.7869
5143,589600,-7.1304
5149,590400,11.2069
5155,591200,19.0194
5164,592000,-36.6688
5174,592800,-39.2191
5182,593600,-22.5726
5185,594400,69.0436
5193,595200,11.0927
5203,596000,-62.2818
5213,596800,-46.3724
5223,597600,-83.4705
5232,598400,-54.7982
5242,599200,-54.2574
5253,600000,-38.7164
5263,600800,-43.8142
5272,601600,-58.5478
5281,602400,-33.0483
5290,603200,-41.5803
5299,604000,-32.8321
5309,604800,-43.7419
5318,605600,-35.5175
5327,606400,-32.8301
5336,607200,-39.0055
5343,608000,-25.0977
5352,608800,-41.3928
5361,609600,-29.0968
5369,610400,-37.378
5378,611200,-31.1035
5387,612000,-49.9467
5396,612800,-44.2307
5405,613600,-29.7972
5414,614400,-33.8587
5423,615200,-24.4225
5433,616000,-40.0469
5443,616800,-46.8177
5452,617600,-34.7727
5461,618400,-34.2725
5470,619200,-52.0442
5480,620000,-45.2355
5488,620800,-42.0229
5498,621600,-57.8383
5508,622400,-37.0712
5517,623200,-61.8182
5527,624000,-69.9843
5537,624800,-49.6416
5546,625600,-64.6063
5553,626400,-29.3518
5560,627200,-20.4407
5567,628000,-55.1408
5575,628800,-18.5419
5582,629600,-22.1976
5585,630400,39.7752
5591,631200,0.6882
5597,632000,-33.5124
5604,632800,40.2848
5611,633600,-7.1325
5619,634400,-15.5461
5628,635200,-1.9953
5636,636000,4.0298
5646,636800,-10.4787
5654,637600,-20.2429
5662,638400,-10.804
5670,639200,-33.5626
5678,640000,-10.1732
5687,640800,-15.1381
5695,641600,-10.3743
5703,642400,-41.9219
5712,643200,-49.302
5720,644000,19.3015
5726,644800,45.783
5733,645600,-15.357
5742,646400,-43.0376
5751,647200,-27.5968
5761,648000,-51.4222
5769,648800,-45.695
5777,649600,-43.8288
5786,650400,-21.5711
5796,651200,-35.8133
5803,652000,-23.0507
5812,652800,-23.2388
5821,653600,-46.7767
5826,654400,37.1104
5835,655200,-29.5041
5840,656000,-18.7387
5849,656800,-64.5103
5857,657600,-34.5957
5863,658400,-27.7964
5872,659200,-15.3283
5879,660000,-6.7383
5885,660800,-75.041
5893,661600,14.2229
5902,662400,-30.602
5911,663200,-37.2584
5921,664000,-37.8633
5930,664800,-36.7205
5940,665600,-26.9421
5949,666400,-23.0254
5958,667200,-22.1209
5968,668000,-12.8366
5978,668800,-7.9892
5984,669600,-16.4041
5994,670400,-36.3173
6002,671200,-13.6051
6009,672000,-43.0191
6017,672800,18.0594
6026,673600,-25.6321
6035,674400,-18.6814
6043,675200,3.6911
6052,676000,-24.1886
6060,676800,-18.6373
6069,677600,-37.9859
6075,678400,4.6566
6084,679200,-12.2663
6090,680000,9.3399
6099,680800,-43.821
6108,681600,-54.2386
6114,682400,-41.1383
6123,683200,-37.9748
6129,684000,-12.7858
6134,684800,-49.1021
6139,685600,33.7877
6146,686400,-44.13
6154,687200,-50.7435
6165,688000,-48.6616
6173,688800,-6.7366
6182,689600,-35.0385
6189,690400,-58.3393
6198,691200,-50.0751
6206,692000,-44.0796
6211,692800,-19.2347
6216,693600,-15.7821
6221,694400,1.8919
6227,695200,-5.3564
6235,696000,-40.6028
6242,696800,0.1474
6248,697600,10.3609
6255,698400,-12.8169
6263,699200,-8.2731
6271,700000,-11.5231
6279,700800,-32.5654
6288,701600,-29.8318
6297,702400,-22.9697
6305,703200,-21.741
6314,704000,-6.2801
6321,704800,-16.151
6330,705600,-10.1399
6339,706400,-30.5214
6347,707200,-5.3377
6356,708000,-26.4481
6364,708800,-11.4721
6372,709600,2.1597
6379,710400,-1.348
6387,711200,-14.8675
6392,712000,34.7914
6399,712800,26.9274
6406,713600,16.7172
6414,714400,-9.2591
6423,715200,-0.9394
6431,716000,-18.4182
6439,716800,6.0635
6447,717600,-13.8894
6455,718400,5.2759
6460,719200,-19.9913
6467,720000,9.6203
6475,720800,-32.7638
6480,721600,83.3421
6487,722400,8.9175
6496,723200,-10.5678
6502,724000,16.1766
6511,724800,-14.8539
6519,725600,-28.6932
6524,726400,19.7475
6533,727200,-41.4807
6543,728000,-26.1801
6549,728800,18.0327
6556,729600,8.9208
6565,730400,-27.7898
6571,731200,-1.2239
6577,732000,33.8879
6587,732800,-36.129
6594,733600,4.9241
6599,734400,117.2819
6605,735200,-0.5639
6613,736000,-26.0447
6620,736800,-10.1318
6629,737600,-17.616
6635,738400,1.9036
6643,739200,7.9537
6652,740000,-5.4207
6660,740800,-20.3876
6668,741600,-24.5751
6673,742400,35.6427
6682,743200,-39.8487
6690,744000,-19.8126
6698,744800,-11.1355
6707,745600,-9.0336
6711,746400,8.1849
6718,747200,23.5086
6724,748000,8.5652
6729,748800,20.836
6736,749600,-18.4527
6741,750400,55.367
6746,751200,32.8692
6753,752000,4.4386
6758,752800,-78.9527
6765,753600,-106.1046
6771,754400,-337.0063
6778,755200,-411.5829
6783,756000,-250.5096
6790,756800,-340.4379
6796,757600,-441.5681
6804,758400,-438.9844
6810,759200,-221.6606
6817,760000,-189.7823
6826,760800,-173.5684
6833,761600,-96.5753
6841,762400,-159.0918
6845,763200,-223.6152
6854,764000,-147.0987
6862,764800,-103.5046
6871,765600,-146.13
6880,766400,-118.0844
6889,767200,-180.5623
6897,768000,-128.3713
6908,768800,-164.8275
6918,769600,-156.1679
6927,770400,-132.8534
6936,771200,-58.8358
6944,772000,-49.1297
6953,772800,-68.5103
6961,773600,-46.6617
6970,774400,-59.2891
6979,775200,-74.6981
6985,776000,-31.2212
6993,776800,-65.2041
7001,777600,-16.8337
7009,778400,-48.9124
7016,779200,-61.7757
7024,780000,-52.1067
7031,780800,-29.5085
7039,781600,-44.1831
7046,782400,-86.6671
7054,783200,-35.4704
7061,784000,-35.905
7068,784800,-100.0307
7075,785600,-81.3453
7083,786400,-81.0145
7091,787200,-86.3818
7097,788000,-33.6497
7105,788800,-62.3445
7113,789600,-59.5874
7118,790400,-73.437
7126,791200,-62.3506
7132,792000,-36.1466
7141,792800,-28.5372
7149,793600,-53.8116
7157,794400,-128.6716
7164,795200,-78.1221
7173,796000,-23.0037
7179,796800,-82.6952
7188,797600,-69.2264
7195,798400,-10.3343
7204,799200,-44.6929
7209,800000,-52.5368
7216,800800,-6.638
7223,801600,-22.2165
7230,802400,-20.907
7239,803200,-61.583
7247,804000,-80.896
7255,804800,-31.3047
7262,805600,-58.5211
7270,806400,-80.4868
7278,807200,-80.9031
7285,808000,-71.9072
7293,808800,-83.0539
7298,809600,-30.7029
7303,810400,6.6392
7311,811200,-78.4035
7320,812000,-58.6875
7328,812800,-52.182
7336,813600,-44.4799
7343,814400,-61.1852
7348,815200,2.5832
7353,816000,15.6638
7358,816800,-34.4815
7363,817600,24.7025
7371,818400,-51.258
7379,819200,-44.6123
7384,820000,-36.3223
7392,820800,-86.2573
7399,821600,-45.6154
7407,822400,-58.676
7415,823200,-42.0777
7422,824000,-69.3543
7429,824800,-112.4654
7434,825600,-1.7692
7441,826400,-85.0106
7449,827200,-64.5458
7459,828000,-38.7149
7465,828800,-11.459
7471,829600,19.7838
7480,830400,-47.8258
7485,831200,-14.1709
7492,832000,-18.4564
7498,832800,-186.6578
7508,833600,-79.5735
7514,834400,-69.7575
7521,835200,-169.6333
7528,836000,-96.994
7536,836800,-84.7687
7544,837600,-74.4135
7552,838400,-71.5818
7557,839200,-70.7979
7566,840000,-115.1284
7573,840800,-22.618
7581,841600,-117.7777
7589,842400,-119.3591
7597,843200,-117.4288
7604,844000,-50.8427
7613,844800,-45.7136
7623,845600,-83.7129
7632,846400,-42.0259
7641,847200,-69.3669
7645,848000,-42.9662
7651,848800,14.3325
7660,849600,-60.8864
7666,850400,-74.8319
7673,851200,-56.1309
7682,852000,-74.9995
7691,852800,-71.7877
7700,853600,-140.9491
7708,854400,-16.0425
7716,855200,-58.9259
7723,856000,-83.1987
7733,856800,-53.4338
7743,857600,-32.8053
7753,858400,-58.0326
7763,859200,-89.6788
7772,860000,-58.6548
7781,860800,-47.4912
7789,861600,-72.1878
7798,862400,-55.0054
7808,863200,-100.8194
7815,864000,-64.7945
7822,864800,-43.0197
7829,865600,-78.0106
7837,866400,-56.3405
7843,867200,-172.3326
7850,868000,-72.0432
7858,868800,-104.5361
7868,869600,-90.5178
7878,870400,-90.0461
7887,871200,-110.3932
7892,872000,-99.3586
7901,872800,-67.755
7910,873600,-74.8115
7919,874400,-95.4912
7927,875200,-84.5179
7934,876000,-73.1649
7942,876800,-144.2368
7948,877600,-151.239
7956,878400,-110.7998
7960,879200,-47.2372
7968,880000,-55.5801
7977,880800,-125.3404
7983,881600,-107.8648
7990,882400,-26.5598
7998,883200,-86.6659
8007,884000,-64.1242
8014,884800,-64.8732
8023,885600,-68.4379
8031,886400,-30.5636
8039,887200,-10.0181
8048,888000,-69.4719
8056,888800,-72.4376
8062,889600,-20.029
8068,890400,-46.0703
8071,891200,24.5317
8079,892000,-41.6339
8087,892800,-46.4656
8095,893600,-38.2219
8104,894400,-74.4817
8111,895200,-75.064
8120,896000,-54.1563
8130,896800,-69.0903
8139,897600,-99.9742
8150,898400,-74.8871
8160,899200,-67.2861
8169,900000,-60.1179
8179,900800,-70.7964
8188,901600,-54.9821
8198,902400,-104.9247
8206,903200,-93.8208
8216,904000,-75.1079
8225,904800,-73.0589
8234,905600,-71.0191
8242,906400,-35.4828
8251,907200,-71.1548
8260,908000,-70.3071
8269,908800,-66.562
8278,909600,-102.239
8287,910400,-75.4581
8296,911200,-55.896
8302,912000,5.5303
8312,912800,-77.7439
8321,913600,-83.1231
8331,914400,-58.9508
8340,915200,-66.7401
8350,916000,-69.9409
8356,916800,-5.3212
8365,917600,-153.5412
8373,918400,-124.0637
8380,919200,-162.5626
8387,920000,-46.8057
8397,920800,-138.978
8406,921600,-211.715
8415,922400,-54.2982
8426,923200,-164.9151
8435,924000,-133.6685
8444,924800,-185.9219
8455,925600,-174.3975
8465,926400,-134.7081
8475,927200,-102.9842
8484,928000,-179.9207
8492,928800,-93.2928
8501,929600,-94.9465
8510,930400,-138.2489
8520,931200,-161.5285
8530,932000,-95.6003
8538,932800,-105.8858
8549,933600,-98.9684
8559,934400,-118.0725
8567,935200,-75.1373
8574,936000,-178.5679
8582,936800,-94.1736
8590,937600,-123.8043
8599,938400,-98.6196
8606,939200,-77.5676
8614,940000,-88.9658
8622,940800,-190.7444
8631,941600,-132.4053
8639,942400,-127.9625
8646,943200,-104.7435
8654,944000,-74.1668
8661,944800,-81.1097
8667,945600,-83.045
8674,946400,-141.8766
8682,947200,-109.692
8689,948000,-115.9053
8697,948800,-117.052
8703,949600,-83.4978
8707,950400,-55.4968
8712,951200,-30.7478
8718,952000,-66.6826
8725,952800,-224.9862
8731,953600,-107.64
8735,954400,-108.8694
8739,955200,-17.5009
8744,956000,-97.5846
8750,956800,-103.7467
8755,957600,-39.1796
8760,958400,-65.0354
8766,959200,-124.5828
8772,960000,-82.3143
8779,960800,-61.3749
8786,961600,-143.5372
